name,type,tag,lat,lng,isMainOffice,isMdi,bilingual_Services,credit_Builder,financial_Counseling,first_Time_Homebuyer_Program,inSchoolBranch,low_cost_wire_transfers,no_Cost_Tax_Preparation,no_Cost_Share_Drafts,payday_alternative_loans,quality,type_label,tag_label,GEOID20,grantee
Liberty Grace Church of God,food_pantry,Pantry on the Go,39.326627,-76.6777539999999,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510151100,True
Refuge Temple Care and Share,food_pantry,Pantry on the Go,38.5631220000001,-76.086873,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24019970600,True
Souls Harbor Church,food_pantry,Pantry on the Go,39.6262630000001,-78.769682,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24001000800,True
Church of the Living God,food_pantry,Pantry on the Go,39.248089,-76.617195,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510250203,True
Otterbein UMC,food_pantry,Pantry on the Go,39.6423280000001,-77.716398,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24043000500,True
OCA Food Pantry,food_pantry,Pantry on the Go,39.6390900000001,-77.718196,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24043000700,True
Elmer A Henderson/Johns Hopkins School,food_pantry,Pantry on the Go,39.3009410000001,-76.587576,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510070300,True
Zion Deliverance Center,food_pantry,Pantry on the Go,39.342383,-76.682398,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510271802,True
Bethel AME Church,food_pantry,Pantry on the Go,39.3018870000001,-76.629016,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510170200,True
The Zeta Sigma Foundation,food_pantry,Pantry on the Go,39.3238380000001,-76.6091259999999,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510090400,True
St. John's ELCA,food_pantry,Pantry on the Go,39.3404640000001,-76.6645779999999,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510151300,True
Monument East Apartments,food_pantry,Pantry on the Go,39.2978000000001,-76.601357,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510280500,True
Healthcare for the Homeless,food_pantry,Pantry on the Go,39.293713,-76.609383,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510280500,True
Spirit of Faith Food Pantry,food_pantry,Pantry on the Go,39.3179010000001,-76.603292,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510090800,True
The Salvation Army - Cumberland Judy Center,food_pantry,Pantry on the Go,39.635094,-78.75238,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24001000700,True
Macedonia Baptist Church,food_pantry,Pantry on the Go,39.2993280000001,-76.63479,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510160100,True
South Church,food_pantry,Pantry on the Go,39.2499480000001,-76.622222,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510250203,True
St. John's Lutheran Church,food_pantry,Pantry on the Go,39.6340930000001,-78.762297,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24001000700,True
Outcast Food Network,food_pantry,Pantry on the Go,39.337906,-76.6620789999999,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510151300,True
St. James Episcopal Church Outreach,food_pantry,Pantry on the Go,39.2994420000001,-76.635624,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510160100,True
The Seed Church,food_pantry,Pantry on the Go,39.299717,-76.582634,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510070200,True
"The Barnes Memorial Church, Inc",food_pantry,Pantry on the Go,39.325638,-76.589873,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510090600,True
Excellent Healthcare & PRP Services,food_pantry,Pantry on the Go,39.3443070000001,-76.6828,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510271801,True
"Divine Mercy, Inc",food_pantry,Pantry on the Go,39.304106,-76.6349989999999,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510140200,True
Standing Strong Mentor Program,food_pantry,Pantry on the Go,39.3009500000001,-76.641022,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510160200,True
Catholic Charities - St. Gregory POTG,food_pantry,Pantry on the Go,39.306362,-76.643646,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510150100,True
EFO Harford County Community Action Food Bank,food_pantry,The Emergency Food Assistance Program: Emergency Feeding Organization,39.431387,-76.3291369999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program: Emergency Feeding Organization,24025301302,True
Donald Bentley Food Pantry Inc.,food_pantry,The Emergency Food Assistance Program,39.3174250000001,-76.607942,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510090800,True
Delmarva Community Action Center,food_pantry,The Emergency Food Assistance Program,38.559898,-76.072825,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24019970600,True
OCA Hope Station,food_pantry,The Emergency Food Assistance Program,39.6390900000001,-77.718196,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24043000700,True
The Salvation Army - Cumberland TEFAP,food_pantry,The Emergency Food Assistance Program,39.6352170000001,-78.752327,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24001000700,True
Waugh Chapel,food_pantry,The Emergency Food Assistance Program,38.5695670000001,-76.0798599999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24019970500,True
Second Baptist Church,food_pantry,The Emergency Food Assistance Program,39.63856,-78.7603369999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24001000700,True
OCA Soul Haven,food_pantry,The Emergency Food Assistance Program,39.6390440000001,-77.7184149999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24043000700,True
Paul Chester Memorial Soup Kitchen,food_pantry,The Emergency Food Assistance Program,39.295691,-76.6014979999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510280500,True
Enon Baptist Church,food_pantry,The Emergency Food Assistance Program,39.29587,-76.633888,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510160100,True
New Shiloh Baptist Church,food_pantry,The Emergency Food Assistance Program,39.312211,-76.649438,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510150400,True
New Antioch Church,food_pantry,The Emergency Food Assistance Program,39.3166160000001,-76.614971,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510120300,True
New Life Fellowship Church of Christ,food_pantry,The Emergency Food Assistance Program,39.306569,-76.630816,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510140200,True
Payne Memorial Outreach Program,food_pantry,The Emergency Food Assistance Program,39.306569,-76.630816,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510140200,True
United House of Prayer,food_pantry,The Emergency Food Assistance Program,39.3259130000001,-76.6733359999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510151100,True
Life Empowerment Community Outreach,food_pantry,The Emergency Food Assistance Program,39.315252,-76.598598,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510090800,True
Catholic Charities - St. Gregory TEFAP,food_pantry,The Emergency Food Assistance Program,39.306384,-76.6436449999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510150100,True
Spirit of Faith Food Pantry,food_pantry,The Emergency Food Assistance Program,39.3179010000001,-76.603292,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510090800,True
St. Ann Roman Catholic Church,food_pantry,The Emergency Food Assistance Program,39.3147470000001,-76.60914,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510090800,True
St. Wenceslaus Catholic Church,food_pantry,The Emergency Food Assistance Program,39.300596,-76.5873089999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510070300,True
Soul Harvest Church & Ministry,food_pantry,The Emergency Food Assistance Program,39.3233300000001,-76.6593999999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24510150500,True
Trinity Lutheran Church,food_pantry,The Emergency Food Assistance Program,39.439896,-76.3399259999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24025301301,True
Acts9,food_pantry,The Emergency Food Assistance Program,39.6410690000001,-77.719297,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24043000700,True
Bridge Of Life,food_pantry,The Emergency Food Assistance Program,39.6413470000001,-77.720173,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24043000700,True
OCA Food Pantry,food_pantry,The Emergency Food Assistance Program,39.6390900000001,-77.718196,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24043000700,True
Trinity Food Bank,food_pantry,The Emergency Food Assistance Program,39.6454440000001,-77.7169939999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24043000500,True
Holly Place- Senior Living Alternatives,food_pantry,The Emergency Food Assistance Program,39.6371790000001,-77.722277,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24043000700,True
"Wells House, Inc",food_pantry,The Emergency Food Assistance Program,39.637775,-77.7191549999999,,,,,,,,,,,,,Food Pantry,The Emergency Food Assistance Program,24043000700,True
Druid Heights Community Development Center,food_pantry,Maryland Food Bank Kids Programs,39.309333,-76.636701,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510140300,True
Cumberland Salvation Army BGC,food_pantry,Maryland Food Bank Kids Programs,39.635298,-78.752282,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24001000700,True
Webster Kendrick BGCMB,food_pantry,Maryland Food Bank Kids Programs,39.336487,-76.67749,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510151100,True
Callowhill Aquatic Center BCRP,food_pantry,Maryland Food Bank Kids Programs,39.3485030000001,-76.667572,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510271700,True
CC Jackson Rec Center BCRP,food_pantry,Maryland Food Bank Kids Programs,39.3469020000001,-76.673287,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510271802,True
Harlem Park Rec Center BCRP,food_pantry,Maryland Food Bank Kids Programs,39.2971610000001,-76.639961,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510160200,True
Middle Branch Fitness & Wellness Center BCRP,food_pantry,Maryland Food Bank Kids Programs,39.249041,-76.615201,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510250203,True
R.I.C.H. - Restoring Inner City Hope,food_pantry,Maryland Food Bank Kids Programs,39.2494060000001,-76.624449,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510250207,True
Robert C Marshall Rec Center BCRP,food_pantry,Maryland Food Bank Kids Programs,39.3005830000001,-76.630096,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510170200,True
Towanda Rec Center BCRP,food_pantry,Maryland Food Bank Kids Programs,39.3338580000001,-76.665657,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510151300,True
UMAR Boxing Youth Development,food_pantry,Maryland Food Bank Kids Programs,39.309966,-76.638032,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510140300,True
Mars Estates RAC,food_pantry,Maryland Food Bank Kids Programs,39.3078780000001,-76.455123,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24005450501,True
Bywater BGCAA,food_pantry,Maryland Food Bank Kids Programs,38.9691510000001,-76.5303499999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24003702500,True
Robert W. Coleman Elementary School,food_pantry,Maryland Food Bank Kids Programs,39.3132200000001,-76.6553,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510150400,True
Bywater BGCAA,food_pantry,Maryland Food Bank Kids Programs,38.969113,-76.530342,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24003702500,True
Mars Estates RAC,food_pantry,Maryland Food Bank Kids Programs,39.3029050000001,-76.452806,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24005450503,True
Cumberland Salvation Army BGC,food_pantry,Maryland Food Bank Kids Programs,39.635099,-78.7523839999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24001000700,True
Pip Moyer Recreation Center,food_pantry,Maryland Food Bank Kids Programs,38.9631000000001,-76.504868,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24003706403,True
Booker T Washington Middle School,food_pantry,Maryland Food Bank Kids Programs,39.304065,-76.627505,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510170200,True
The Historic Samuel Coleridge-Taylor Elementary,food_pantry,Maryland Food Bank Kids Programs,39.2983400000001,-76.62567,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510170200,True
Augusta Fells Savage Institute,food_pantry,Maryland Food Bank Kids Programs,39.297127,-76.6410749999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510160200,True
Montebello Elementary/ Middle School,food_pantry,Maryland Food Bank Kids Programs,39.3280800000001,-76.5854899999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510090200,True
Robert W. Coleman Elementary,food_pantry,Maryland Food Bank Kids Programs,39.3132230000001,-76.6553029999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510150400,True
Waverly Elementary/Middle School,food_pantry,Maryland Food Bank Kids Programs,39.3301880000001,-76.6053929999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510090300,True
Elmer A Henderson - School,food_pantry,Maryland Food Bank Kids Programs,39.3009410000001,-76.587576,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510070300,True
Mergenthaler Vocational,food_pantry,Maryland Food Bank Kids Programs,39.332544,-76.591012,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510090200,True
Paul Laurence Dunbar High,food_pantry,Maryland Food Bank Kids Programs,39.2952500000001,-76.5982999999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510280500,True
Renaissance Academy / Booker T. Washington Middle,food_pantry,Maryland Food Bank Kids Programs,39.3031140000001,-76.627912,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510170200,True
Kipp Harmony Academy,food_pantry,Maryland Food Bank Kids Programs,39.310261,-76.6761779999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510150600,True
Creative City Public Charter School,food_pantry,Maryland Food Bank Kids Programs,39.334011,-76.6652369999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510151300,True
Deep Creek Elementary School,food_pantry,Maryland Food Bank Kids Programs,39.3080580000001,-76.4551289999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24005450501,True
Joseph C Briscoe Academy,food_pantry,Maryland Food Bank Kids Programs,39.298752,-76.625755,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510170200,True
Baltimore Montessori Public Charter School,food_pantry,Maryland Food Bank Kids Programs,39.3083750000001,-76.612518,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510120500,True
Tyler Heights Elementary,food_pantry,Maryland Food Bank Kids Programs,38.955789,-76.499538,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24003706404,True
Chimes School,food_pantry,Maryland Food Bank Kids Programs,39.342564,-76.709763,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510280102,True
Mars Estates Elementary School,food_pantry,Maryland Food Bank Kids Programs,39.313316,-76.4503819999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24005450501,True
Arundel Elementary School,food_pantry,Maryland Food Bank Kids Programs,39.251922,-76.6277489999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510250207,True
Harlem Park Elementary School,food_pantry,Maryland Food Bank Kids Programs,39.2984300000001,-76.6412,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510160200,True
Benjamin Franklin High School at Masonville Cove,food_pantry,Maryland Food Bank Kids Programs,39.231997,-76.594498,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510250500,True
Bay Brook Elementary School,food_pantry,Maryland Food Bank Kids Programs,39.225441,-76.598579,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510250500,True
Cherry Hill Elementary,food_pantry,Maryland Food Bank Kids Programs,39.247958,-76.623556,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510250204,True
Sandtown-Winchester Achievement Academy,food_pantry,Maryland Food Bank Kids Programs,39.3063000000001,-76.6404699999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510150100,True
Curtis Bay Elementary,food_pantry,Maryland Food Bank Kids Programs,39.2262000000001,-76.593106,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510250500,True
Dorothy I. Height Elementary,food_pantry,Maryland Food Bank Kids Programs,39.3114650000001,-76.6326,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510130200,True
Dallas F. Nicholas Elementary,food_pantry,Maryland Food Bank Kids Programs,39.312821,-76.613559,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24510120400,True
Maces Lane Middle School,food_pantry,Maryland Food Bank Kids Programs,38.557735,-76.0923769999999,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24019970600,True
New Directions Learning Academy,food_pantry,Maryland Food Bank Kids Programs,38.5444570000001,-76.092749,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24019970600,True
Waverley Elementary,food_pantry,Maryland Food Bank Kids Programs,39.4276780000001,-77.461553,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24021750507,True
Pangborn Elementary,food_pantry,Maryland Food Bank Kids Programs,39.63685,-77.70111,,,,,,,,,,,,,Food Pantry,Maryland Food Bank Kids Programs,24043000601,True
Trinity Food Bank - BackPack,food_pantry,Network Partners: Backpacks,39.6454440000001,-77.7169939999999,,,,,,,,,,,,,Food Pantry,Network Partners: Backpacks,24043000500,True
Soul Harvest Church & Ministry,food_pantry,Network Partners: Pantry Programs,39.3233300000001,-76.6593999999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510150500,True
Transforming Life Outreach Min,food_pantry,Network Partners: Pantry Programs,39.3477570000001,-76.67083,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510271700,True
Cherry Hill UMC Pantry,food_pantry,Network Partners: Pantry Programs,39.2454070000001,-76.626204,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510250204,True
Trinity Lutheran Church,food_pantry,Network Partners: Pantry Programs,39.439896,-76.3399259999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24025301301,True
Catholic Charities - St. Peter Claver Food Pantry,food_pantry,Network Partners: Pantry Programs,39.3065110000001,-76.638618,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510150100,True
Catholic Charities - St. Gregory Food Pantry,food_pantry,Network Partners: Pantry Programs,39.306384,-76.6436449999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510150100,True
Trinity New Birth Food Pantry,food_pantry,Network Partners: Pantry Programs,39.3350330000001,-76.705005,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510280102,True
Catholic Charities - St. Cecilia Food Pantry,food_pantry,Network Partners: Pantry Programs,39.312326,-76.6727529999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510150702,True
Langston Hughes Community Resource Center,food_pantry,Network Partners: Pantry Programs,39.342222,-76.680084,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510271802,True
Word and Praise Faith Ministry,food_pantry,Network Partners: Pantry Programs,39.3486370000001,-76.6781999999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510271801,True
Brooklyn Park Healthy Food Pantry,food_pantry,Network Partners: Pantry Programs,39.21619,-76.618324,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24003750204,True
The Y in Druid Hill,food_pantry,Network Partners: Pantry Programs,39.304876,-76.631697,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510140200,True
Elmer A Henderson - Network Partner,food_pantry,Network Partners: Pantry Programs,39.3009410000001,-76.587576,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510070300,True
Outcast Food Network,food_pantry,Network Partners: Pantry Programs,39.337906,-76.6620789999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510151300,True
Catherine's Family and Youth Services,food_pantry,Network Partners: Pantry Programs,39.34473,-76.6630709999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510271600,True
The Epicenter Edgewood,food_pantry,Network Partners: Pantry Programs,39.4364850000001,-76.315918,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24025301301,True
Crosspoint Community Church,food_pantry,Network Partners: Pantry Programs,39.418101,-76.307,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24025301601,True
Stepping Stones to a Successful Life Foundation,food_pantry,Network Partners: Pantry Programs,39.3357320000001,-76.663562,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510151300,True
Spirit of Faith Food Pantry,food_pantry,Network Partners: Pantry Programs,39.3179010000001,-76.603292,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510090800,True
Siloam Free Will Baptist Church,food_pantry,Network Partners: Pantry Programs,39.2940790000001,-76.645325,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510160300,True
St. James Episcopal Church Outreach,food_pantry,Network Partners: Pantry Programs,39.2994420000001,-76.635624,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510160100,True
St. Vincent de Paul Church Emergency Services,food_pantry,Network Partners: Pantry Programs,39.2914010000001,-76.606354,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510280500,True
Trinity Presbyterian Church,food_pantry,Network Partners: Pantry Programs,39.3104080000001,-76.6712659999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510150600,True
True Way Church of God,food_pantry,Network Partners: Pantry Programs,39.313046,-76.660615,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510150600,True
United House of Prayer,food_pantry,Network Partners: Pantry Programs,39.3259130000001,-76.6733359999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510151100,True
"Donald Bentley Food Pantry, Inc.",food_pantry,Network Partners: Pantry Programs,39.3174250000001,-76.607942,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510090800,True
Concord Baptist Church,food_pantry,Network Partners: Pantry Programs,39.333803,-76.702084,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510280102,True
Ahavas Yisrael Charity Fund,food_pantry,Network Partners: Pantry Programs,39.3595050000001,-76.708809,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510280101,True
Amazing Grace Lutheran Church,food_pantry,Network Partners: Pantry Programs,39.29794,-76.582843,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510070200,True
Life Empowerment Community Outreach,food_pantry,Network Partners: Pantry Programs,39.315252,-76.598598,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510090800,True
New Mount Zion Baptist Church Food Pantry,food_pantry,Network Partners: Pantry Programs,39.298349,-76.644055,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510160300,True
Family Connections,food_pantry,Network Partners: Pantry Programs,39.306569,-76.630816,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510140200,True
Rehoboth Church Food Pantry,food_pantry,Network Partners: Pantry Programs,39.235894,-76.6021949999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510250402,True
Charitable Donations Outreach Ministries,food_pantry,Network Partners: Pantry Programs,39.3237270000001,-76.668777,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24510151100,True
Waugh Chapel PANTRY,food_pantry,Network Partners: Pantry Programs,38.5695670000001,-76.0798599999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24019970500,True
Delmarva Community Action Center,food_pantry,Network Partners: Pantry Programs,38.559898,-76.072825,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24019970600,True
OCA Food Pantry,food_pantry,Network Partners: Pantry Programs,39.6390900000001,-77.718196,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24043000700,True
Trinity Food Bank Pantry,food_pantry,Network Partners: Pantry Programs,39.6454440000001,-77.7169939999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24043000500,True
The Mental Health Center of Western Maryland,food_pantry,Network Partners: Pantry Programs,39.636356,-77.691246,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24043000601,True
First Missionary Baptist,food_pantry,Network Partners: Pantry Programs,39.4034350000001,-77.4436489999999,,,,,,,,,,,,,Food Pantry,Network Partners: Pantry Programs,24021750506,True
Mission Possible Ministries,food_pantry,Network Partners: Meal Programs,39.3099760000001,-76.649095,,,,,,,,,,,,,Food Pantry,Network Partners: Meal Programs,24510150400,True
Cherry Hill UMC Kitchen,food_pantry,Network Partners: Meal Programs,39.245392,-76.626198,,,,,,,,,,,,,Food Pantry,Network Partners: Meal Programs,24510250204,True
Catholic Charities - St. Gregory Soup Kitchen,food_pantry,Network Partners: Meal Programs,39.306362,-76.643646,,,,,,,,,,,,,Food Pantry,Network Partners: Meal Programs,24510150100,True
Amazing Grace Lutheran Church,food_pantry,Network Partners: Meal Programs,39.29794,-76.582843,,,,,,,,,,,,,Food Pantry,Network Partners: Meal Programs,24510070200,True
St. Vincent de Paul/BeansBread,food_pantry,Network Partners: Meal Programs,39.286508,-76.595583,,,,,,,,,,,,,Food Pantry,Network Partners: Meal Programs,24510030100,True
OCA Soul Haven,food_pantry,Network Partners: Meal Programs,39.6390440000001,-77.7184149999999,,,,,,,,,,,,,Food Pantry,Network Partners: Meal Programs,24043000700,True
"Wells House, Inc.",food_pantry,Network Partners: Meal Programs,39.637775,-77.7191549999999,,,,,,,,,,,,,Food Pantry,Network Partners: Meal Programs,24043000700,True
RDO Harford Community Action Agency,food_pantry,Network Partners: RDOs,39.431387,-76.3291369999999,,,,,,,,,,,,,Food Pantry,Network Partners: Rdos,24025301302,True
RDO Southern Maryland Food Bank,food_pantry,Network Partners: RDOs,38.6127900000001,-76.906198,,,,,,,,,,,,,Food Pantry,Network Partners: Rdos,24017850901,True
Kingdom Cares Center,food_pantry,Capital Area Food Bank Partner Agency,39.049883,-76.938913,,,,,,,,,,,,,Food Pantry,Capital Area Food Bank Partner Agency,24033807410,True
East Montgomery County Hub,food_pantry,Capital Area Food Bank Partner Agency,39.050093,-76.939872,,,,,,,,,,,,,Food Pantry,Capital Area Food Bank Partner Agency,24033807410,True
ECWA USA Evangelical Church Winning All,food_pantry,Capital Area Food Bank Partner Agency,38.862282,-76.911818,,,,,,,,,,,,,Food Pantry,Capital Area Food Bank Partner Agency,24033802407,True
Woodland Springs Apartments,food_pantry,Capital Area Food Bank Partner Agency,38.861083,-76.89249,,,,,,,,,,,,,Food Pantry,Capital Area Food Bank Partner Agency,24033802404,True
Walker Mill Community Development Center,food_pantry,Capital Area Food Bank Partner Agency,38.868468,-76.890436,,,,,,,,,,,,,Food Pantry,Capital Area Food Bank Partner Agency,24033802404,True
Turner AME Church,food_pantry,Capital Area Food Bank Partner Agency,38.979161,-76.98084,,,,,,,,,,,,,Food Pantry,Capital Area Food Bank Partner Agency,24033805500,True
